Timestamp,EAR,MAR,HeadTilt,Status
07:52:31,0.145,0.892,6.39,Eyes Closed
07:52:31,0.146,0.915,6.39,Eyes Closed
07:52:31,0.145,0.902,6.37,Eyes Closed
07:52:31,0.184,0.909,6.89,Eyes Closed
07:52:31,0.179,0.906,6.18,Eyes Closed
07:52:31,0.149,0.943,6.86,Eyes Closed
07:52:31,0.166,0.945,6.83,Eyes Closed
07:52:31,0.173,0.915,6.83,Eyes Closed
07:52:31,0.209,0.953,6.89,Eyes Closed
07:52:31,0.182,0.962,6.47,Eyes Closed
07:52:31,0.181,0.944,5.71,Eyes Closed
07:52:31,0.199,0.958,6.18,Eyes Closed
07:52:31,0.208,0.923,6.45,Eyes Closed
07:52:31,0.216,0.919,6.21,Eyes Closed
07:52:32,0.202,0.929,5.73,Eyes Closed
07:52:32,0.208,0.936,6.0,Eyes Closed
07:52:32,0.214,0.903,6.45,Eyes Closed
07:52:32,0.196,0.892,6.23,Eyes Closed
07:52:32,0.207,0.908,6.53,Eyes Closed
07:52:32,0.201,0.932,6.02,Eyes Closed
07:52:32,0.211,0.935,6.23,Eyes Closed
07:52:32,0.221,0.922,6.02,Eyes Closed
07:52:32,0.247,0.928,6.26,Eyes Closed
07:52:32,0.237,0.917,6.29,Eyes Closed
07:52:32,0.229,0.941,6.29,Eyes Closed
07:52:32,0.241,0.946,5.86,Eyes Closed
07:52:32,0.225,0.976,6.5,Eyes Closed
07:52:32,0.226,0.947,6.29,Eyes Closed
07:52:32,0.229,0.971,6.07,Eyes Closed
07:52:32,0.254,0.949,6.55,Yawning
07:52:32,0.251,0.922,6.31,Yawning
07:52:32,0.237,0.976,5.81,Eyes Closed
07:52:32,0.223,0.942,5.59,Eyes Closed
07:52:32,0.162,0.961,5.59,Eyes Closed
07:52:32,0.112,0.999,5.83,Eyes Closed
07:52:32,0.133,1.027,5.11,Eyes Closed
07:52:32,0.118,1.019,5.35,Eyes Closed
07:52:32,0.177,0.999,5.37,Eyes Closed
07:52:32,0.132,0.929,6.12,Eyes Closed
07:52:32,0.13,0.963,6.1,Eyes Closed
07:52:32,0.135,0.986,5.86,Eyes Closed
07:52:32,0.122,0.961,5.88,Eyes Closed
07:52:32,0.174,0.998,6.39,Eyes Closed
07:52:33,0.115,0.959,6.18,Eyes Closed
07:52:33,0.111,0.985,6.23,Eyes Closed
07:52:33,0.138,0.981,6.23,Eyes Closed
07:52:33,0.122,0.963,6.28,Eyes Closed
07:52:33,0.132,0.967,7.03,Eyes Closed
07:52:33,0.169,0.955,6.84,Eyes Closed
07:52:33,0.15,0.939,6.9,Eyes Closed
07:52:33,0.144,0.923,6.9,Eyes Closed
07:52:33,0.136,0.948,6.9,Eyes Closed
07:52:33,0.134,0.944,6.68,Eyes Closed
07:52:33,0.157,0.988,6.93,Eyes Closed
07:52:33,0.13,0.971,6.97,Eyes Closed
07:52:33,0.114,0.954,6.74,Eyes Closed
07:52:33,0.164,0.987,7.54,Eyes Closed
07:52:33,0.174,0.928,6.45,Eyes Closed
