Timestamp,EAR,MAR,HeadTilt,Status
08:14:08,0.22,0.892,4.34,Eyes Closed
08:14:08,0.182,0.863,4.03,Eyes Closed
08:14:08,0.193,0.876,4.03,Eyes Closed
08:14:08,0.193,0.879,3.67,Eyes Closed
08:14:08,0.196,0.879,3.67,Eyes Closed
08:14:08,0.201,0.82,4.03,Eyes Closed
08:14:08,0.177,0.855,4.01,Eyes Closed
08:14:08,0.19,0.905,4.4,Eyes Closed
08:14:08,0.19,0.92,4.01,Eyes Closed
08:14:08,0.204,0.893,4.01,Eyes Closed
08:14:09,0.223,0.868,4.06,Eyes Closed
08:14:09,0.197,0.876,4.01,Eyes Closed
08:14:09,0.183,0.865,3.32,Eyes Closed
08:14:09,0.217,0.832,3.67,Eyes Closed
08:14:09,0.209,0.845,3.67,Eyes Closed
08:14:09,0.208,0.881,3.64,Eyes Closed
08:14:09,0.201,0.884,3.67,Eyes Closed
08:14:09,0.209,0.879,3.32,Eyes Closed
08:14:09,0.201,0.958,3.64,Eyes Closed
08:14:09,0.198,0.892,3.69,Eyes Closed
08:14:09,0.228,0.883,3.67,Eyes Closed
08:14:09,0.247,0.892,3.3,Eyes Closed
08:14:09,0.271,0.857,4.06,Yawning
08:14:09,0.248,0.872,3.28,Eyes Closed
08:14:09,0.247,0.857,3.64,Eyes Closed
08:14:09,0.251,0.879,3.69,Yawning
08:14:09,0.277,0.829,3.98,Yawning
08:14:09,0.245,0.818,3.64,Eyes Closed
08:14:09,0.262,0.86,2.9,Yawning
08:14:09,0.262,0.878,3.64,Yawning
08:14:09,0.247,0.879,3.69,Eyes Closed
08:14:09,0.28,0.874,3.67,Yawning
08:14:09,0.263,0.845,3.98,Yawning
08:14:09,0.251,0.899,3.22,Yawning
08:14:09,0.274,0.866,3.6,Yawning
08:14:09,0.26,0.866,3.98,Yawning
08:14:09,0.287,0.863,3.6,Yawning
08:14:09,0.28,0.828,3.6,Yawning
08:14:09,0.275,0.886,3.22,Yawning
08:14:09,0.292,0.873,3.55,Yawning
08:14:09,0.312,0.828,2.86,Yawning
08:14:10,0.308,0.841,4.32,Yawning
08:14:10,0.304,0.863,3.91,Yawning
08:14:10,0.3,0.871,3.22,Yawning
08:14:10,0.298,0.893,3.2,Yawning
08:14:10,0.291,0.867,3.2,Yawning
08:14:10,0.291,0.88,3.2,Yawning
08:14:10,0.305,0.868,2.84,Yawning
08:14:10,0.302,0.898,3.22,Yawning
08:14:10,0.295,0.872,3.58,Yawning
08:14:10,0.294,0.872,3.58,Yawning
08:14:10,0.295,0.896,3.58,Yawning
08:14:10,0.31,0.868,3.2,Yawning
08:14:10,0.293,0.89,3.58,Yawning
08:14:10,0.306,0.863,3.58,Yawning
08:14:10,0.311,0.868,3.55,Yawning
08:14:10,0.296,0.871,3.93,Yawning
08:14:10,0.309,0.873,3.55,Yawning
08:14:10,0.317,0.856,3.96,Yawning
08:14:10,0.298,0.858,4.29,Yawning
08:14:10,0.295,0.848,3.58,Yawning
08:14:10,0.297,0.878,3.55,Yawning
08:14:10,0.291,0.849,3.2,Yawning
08:14:10,0.316,0.868,3.22,Yawning
08:14:10,0.272,0.909,3.22,Yawning
08:14:10,0.3,0.865,3.22,Yawning
08:14:10,0.309,0.885,3.22,Yawning
08:14:10,0.288,0.85,3.6,Yawning
08:14:10,0.278,0.85,3.6,Yawning
08:14:10,0.188,0.906,3.22,Eyes Closed
08:14:11,0.16,0.876,3.98,Eyes Closed
08:14:11,0.168,0.852,3.96,Eyes Closed
08:14:11,0.197,0.871,3.24,Eyes Closed
08:14:11,0.264,0.874,3.62,Yawning
08:14:11,0.253,0.914,3.26,Yawning
08:14:11,0.25,0.873,3.62,Yawning
08:14:11,0.264,0.854,3.26,Yawning
08:14:11,0.273,0.884,3.62,Yawning
08:14:11,0.261,0.911,3.62,Yawning
08:14:11,0.271,0.863,3.64,Yawning
08:14:11,0.288,0.914,4.34,Yawning
08:14:11,0.271,0.845,3.98,Yawning
08:14:11,0.279,0.838,3.28,Yawning
08:14:11,0.285,0.884,3.98,Yawning
08:14:11,0.269,0.825,3.24,Yawning
08:14:11,0.26,0.861,3.24,Yawning
08:14:11,0.264,0.871,3.64,Yawning
08:14:11,0.268,0.839,3.6,Yawning
08:14:11,0.283,0.858,3.98,Yawning
08:14:11,0.274,0.838,3.98,Yawning
08:14:11,0.29,0.839,4.01,Yawning
08:14:11,0.28,0.831,3.62,Yawning
08:14:11,0.275,0.871,4.01,Yawning
08:14:11,0.273,0.81,3.62,Yawning
08:14:11,0.29,0.833,3.62,Yawning
08:14:11,0.281,0.872,3.24,Yawning
08:14:11,0.258,0.855,3.62,Yawning
08:14:11,0.26,0.853,3.67,Yawning
08:14:11,0.278,0.874,3.64,Yawning
08:14:11,0.277,0.854,3.64,Yawning
08:14:11,0.252,0.853,3.98,Yawning
08:14:12,0.266,0.828,4.01,Yawning
08:14:12,0.279,0.879,3.62,Yawning
08:14:12,0.271,0.853,3.62,Yawning
08:14:12,0.278,0.841,4.34,Yawning
08:14:12,0.273,0.855,3.98,Yawning
08:14:12,0.281,0.827,3.98,Yawning
08:14:12,0.282,0.841,3.98,Yawning
08:14:12,0.279,0.843,4.01,Yawning
08:14:12,0.262,0.83,3.26,Yawning
08:14:12,0.283,0.878,3.26,Yawning
08:14:12,0.274,0.873,3.26,Yawning
08:14:12,0.286,0.843,3.98,Yawning
08:14:12,0.279,0.874,3.67,Yawning
08:14:12,0.27,0.852,3.62,Yawning
08:14:12,0.273,0.854,3.62,Yawning
08:14:12,0.291,0.855,3.64,Yawning
08:14:12,0.286,0.886,4.01,Yawning
08:14:12,0.278,0.874,3.62,Yawning
08:14:12,0.263,0.865,3.64,Yawning
08:14:12,0.278,0.873,3.64,Yawning
08:14:12,0.291,0.874,3.64,Yawning
08:14:12,0.254,0.914,3.26,Yawning
08:14:12,0.153,0.877,3.98,Eyes Closed
08:14:12,0.141,0.918,4.01,Eyes Closed
08:14:12,0.177,0.906,3.28,Eyes Closed
08:14:12,0.213,0.892,2.92,Eyes Closed
08:14:12,0.235,0.879,3.62,Eyes Closed
08:14:12,0.269,0.859,3.28,Yawning
08:14:12,0.254,0.873,3.67,Yawning
08:14:13,0.25,0.857,4.03,Eyes Closed
08:14:13,0.267,0.878,3.62,Yawning
08:14:13,0.284,0.86,3.62,Yawning
08:14:13,0.263,0.872,3.64,Yawning
08:14:13,0.275,0.876,3.62,Yawning
08:14:13,0.273,0.866,3.98,Yawning
08:14:13,0.271,0.889,4.37,Yawning
08:14:13,0.262,0.891,3.98,Yawning
08:14:13,0.29,0.869,4.03,Yawning
08:14:13,0.281,0.856,3.98,Yawning
08:14:13,0.267,0.857,4.4,Yawning
08:14:13,0.285,0.868,4.01,Yawning
08:14:13,0.271,0.855,4.34,Yawning
08:14:13,0.271,0.855,3.98,Yawning
08:14:13,0.21,0.863,4.01,Eyes Closed
08:14:13,0.138,0.852,4.37,Eyes Closed
08:14:13,0.094,0.9,4.37,Eyes Closed
08:14:13,0.184,0.881,4.01,Eyes Closed
08:14:13,0.207,0.931,3.96,Eyes Closed
08:14:13,0.236,0.868,4.4,Eyes Closed
08:14:13,0.244,0.887,4.34,Eyes Closed
08:14:13,0.237,0.855,4.73,Eyes Closed
08:14:13,0.238,0.874,3.64,Eyes Closed
08:14:13,0.139,0.843,4.76,Eyes Closed
08:14:13,0.121,0.855,4.03,Eyes Closed
08:14:13,0.142,0.857,4.01,Eyes Closed
08:14:13,0.209,0.881,3.67,Eyes Closed
08:14:13,0.246,0.887,4.03,Eyes Closed
08:14:13,0.268,0.916,4.37,Yawning
08:14:13,0.267,0.855,4.37,Yawning
08:14:14,0.268,0.853,4.37,Yawning
08:14:14,0.261,0.855,4.37,Yawning
08:14:14,0.267,0.879,4.01,Yawning
08:14:14,0.265,0.855,3.98,Yawning
08:14:14,0.279,0.855,4.01,Yawning
08:14:14,0.266,0.874,4.34,Yawning
08:14:14,0.261,0.861,3.62,Yawning
08:14:14,0.282,0.879,3.28,Yawning
08:14:14,0.263,0.834,3.62,Yawning
08:14:14,0.281,0.876,3.64,Yawning
08:14:14,0.273,0.863,4.01,Yawning
08:14:14,0.289,0.861,4.01,Yawning
08:14:14,0.273,0.9,3.62,Yawning
08:14:14,0.216,0.803,4.73,Eyes Closed
08:14:14,0.107,0.855,4.01,Eyes Closed
08:14:14,0.108,0.857,4.03,Eyes Closed
08:14:14,0.12,0.866,3.64,Eyes Closed
08:14:14,0.099,0.881,4.73,Eyes Closed
08:14:14,0.106,0.866,4.37,Eyes Closed
08:14:14,0.108,0.866,3.64,Eyes Closed
08:14:14,0.143,0.855,4.01,Eyes Closed
08:14:14,0.222,0.916,3.64,Eyes Closed
08:14:14,0.237,0.887,3.98,Eyes Closed
08:14:14,0.246,0.873,4.37,Eyes Closed
08:14:14,0.25,0.873,3.64,Yawning
08:14:14,0.253,0.873,3.62,Yawning
08:14:14,0.26,0.873,3.26,Yawning
08:14:14,0.27,0.853,3.98,Yawning
08:14:14,0.254,0.855,3.98,Yawning
08:14:14,0.264,0.848,4.01,Yawning
08:14:15,0.272,0.852,4.01,Yawning
08:14:15,0.282,0.857,3.62,Yawning
08:14:15,0.271,0.858,3.62,Yawning
08:14:15,0.274,0.852,4.01,Yawning
08:14:15,0.27,0.881,3.98,Yawning
08:14:15,0.25,0.861,3.64,Eyes Closed
08:14:15,0.25,0.847,3.28,Eyes Closed
08:14:15,0.284,0.831,3.67,Yawning
08:14:15,0.281,0.861,3.98,Yawning
08:14:15,0.278,0.874,3.62,Yawning
08:14:15,0.275,0.917,3.26,Yawning
08:14:15,0.285,0.881,3.28,Yawning
08:14:15,0.274,0.868,3.64,Yawning
08:14:15,0.284,0.854,3.64,Yawning
08:14:15,0.27,0.843,3.64,Yawning
08:14:15,0.271,0.857,4.01,Yawning
08:14:15,0.282,0.853,3.64,Yawning
08:14:15,0.278,0.866,3.96,Yawning
08:14:15,0.281,0.868,4.34,Yawning
08:14:15,0.274,0.879,3.6,Yawning
08:14:15,0.282,0.855,3.96,Yawning
08:14:15,0.274,0.893,3.26,Yawning
08:14:15,0.279,0.854,3.98,Yawning
08:14:15,0.289,0.86,3.98,Yawning
08:14:15,0.25,0.878,3.62,Eyes Closed
08:14:15,0.277,0.876,3.64,Yawning
08:14:15,0.296,0.887,3.96,Yawning
08:14:15,0.28,0.889,3.98,Yawning
08:14:15,0.286,0.874,3.64,Yawning
08:14:15,0.287,0.891,3.98,Yawning
08:14:15,0.287,0.893,3.96,Yawning
08:14:16,0.283,0.83,4.01,Yawning
08:14:16,0.297,0.839,4.37,Yawning
08:14:16,0.288,0.827,4.37,Yawning
08:14:16,0.29,0.879,3.98,Yawning
08:14:16,0.274,0.892,3.98,Yawning
08:14:16,0.285,0.888,3.96,Yawning
08:14:16,0.274,0.881,4.01,Yawning
08:14:16,0.289,0.881,3.67,Yawning
08:14:16,0.297,0.889,3.6,Yawning
08:14:16,0.289,0.887,3.62,Yawning
08:14:16,0.289,0.873,2.92,Yawning
08:14:16,0.26,0.853,3.64,Yawning
08:14:16,0.28,0.879,4.01,Yawning
08:14:16,0.266,0.879,3.67,Yawning
08:14:16,0.27,0.855,4.34,Yawning
08:14:16,0.258,0.901,3.98,Yawning
08:14:16,0.292,0.853,3.62,Yawning
08:14:16,0.274,0.841,3.26,Yawning
08:14:16,0.289,0.881,3.64,Yawning
08:14:16,0.271,0.854,3.98,Yawning
08:14:16,0.269,0.859,4.01,Yawning
08:14:16,0.281,0.866,4.01,Yawning
08:14:16,0.279,0.841,4.34,Yawning
08:14:16,0.287,0.854,3.64,Yawning
08:14:16,0.277,0.859,4.01,Yawning
08:14:16,0.279,0.845,3.98,Yawning
08:14:16,0.287,0.853,4.34,Yawning
08:14:16,0.278,0.87,3.6,Yawning
08:14:16,0.273,0.866,3.28,Yawning
08:14:16,0.286,0.855,3.96,Yawning
08:14:17,0.276,0.888,3.62,Yawning
08:14:17,0.274,0.852,3.98,Yawning
08:14:17,0.279,0.874,4.01,Yawning
08:14:17,0.281,0.828,3.62,Yawning
08:14:17,0.292,0.852,4.37,Yawning
08:14:17,0.282,0.859,4.37,Yawning
08:14:17,0.281,0.853,3.98,Yawning
08:14:17,0.274,0.876,3.98,Yawning
08:14:17,0.28,0.871,4.37,Yawning
08:14:17,0.268,0.853,4.01,Yawning
08:14:17,0.27,0.877,3.62,Yawning
08:14:17,0.284,0.86,3.98,Yawning
08:14:17,0.284,0.872,3.98,Yawning
08:14:17,0.284,0.854,4.34,Yawning
08:14:17,0.274,0.853,3.62,Yawning
08:14:17,0.29,0.857,3.62,Yawning
08:14:17,0.293,0.881,4.4,Yawning
08:14:17,0.27,0.853,3.62,Yawning
08:14:17,0.291,0.852,3.26,Yawning
08:14:17,0.254,0.86,4.34,Yawning
08:14:17,0.273,0.895,3.62,Yawning
08:14:17,0.282,0.852,4.01,Yawning
08:14:17,0.274,0.892,3.98,Yawning
08:14:17,0.282,0.83,3.98,Yawning
08:14:17,0.285,0.828,4.34,Yawning
08:14:17,0.271,0.879,3.62,Yawning
08:14:17,0.286,0.874,3.98,Yawning
08:14:17,0.245,0.854,4.37,Eyes Closed
08:14:17,0.272,0.855,4.01,Yawning
08:14:17,0.273,0.886,3.62,Yawning
08:14:18,0.266,0.888,3.98,Yawning
08:14:18,0.277,0.861,3.6,Yawning
08:14:18,0.264,0.824,4.34,Yawning
08:14:18,0.263,0.89,3.98,Yawning
08:14:18,0.276,0.872,3.98,Yawning
08:14:18,0.252,0.89,3.62,Yawning
08:14:18,0.264,0.901,3.98,Yawning
08:14:18,0.271,0.85,4.01,Yawning
08:14:18,0.259,0.853,3.96,Yawning
08:14:18,0.266,0.878,3.64,Yawning
08:14:18,0.252,0.866,3.62,Yawning
08:14:18,0.256,0.888,3.98,Yawning
08:14:18,0.262,0.816,3.62,Yawning
08:14:18,0.283,0.859,4.01,Yawning
08:14:18,0.267,0.889,3.98,Yawning
08:14:18,0.296,0.864,4.01,Yawning
08:14:18,0.298,0.818,3.98,Yawning
08:14:18,0.278,0.874,3.62,Yawning
08:14:18,0.286,0.866,4.01,Yawning
08:14:18,0.27,0.856,3.98,Yawning
08:14:18,0.28,0.85,3.98,Yawning
08:14:18,0.269,0.87,3.98,Yawning
08:14:18,0.29,0.821,3.98,Yawning
08:14:18,0.297,0.853,4.01,Yawning
08:14:18,0.282,0.846,3.98,Yawning
08:14:18,0.29,0.874,3.96,Yawning
08:14:18,0.282,0.847,3.98,Yawning
08:14:18,0.263,0.854,4.01,Yawning
08:14:18,0.277,0.837,4.01,Yawning
08:14:19,0.194,0.859,4.01,Eyes Closed
08:14:19,0.165,0.901,3.3,Eyes Closed
08:14:19,0.168,0.873,3.3,Eyes Closed
08:14:19,0.193,0.856,3.64,Eyes Closed
08:14:19,0.222,0.892,4.01,Eyes Closed
08:14:19,0.246,0.927,3.64,Eyes Closed
08:14:19,0.274,0.877,3.26,Yawning
08:14:19,0.247,0.862,3.26,Eyes Closed
08:14:19,0.29,0.827,4.01,Yawning
08:14:19,0.263,0.855,3.64,Yawning
08:14:19,0.263,0.866,3.98,Yawning
08:14:19,0.276,0.883,3.98,Yawning
08:14:19,0.263,0.87,3.96,Yawning
08:14:19,0.267,0.895,3.28,Yawning
08:14:19,0.259,0.857,3.64,Yawning
08:14:19,0.275,0.883,3.98,Yawning
08:14:19,0.256,0.857,3.64,Yawning
08:14:19,0.29,0.89,3.62,Yawning
