Timestamp,EAR,MAR,Status
07:43:00,0.296,1.182,Drowsy / Yawning
07:43:01,0.258,1.135,Drowsy / Yawning
07:43:01,0.26,1.143,Drowsy / Yawning
07:43:01,0.268,1.064,Drowsy / Yawning
07:43:01,0.26,1.025,Drowsy / Yawning
07:43:01,0.261,0.998,Drowsy / Yawning
07:43:01,0.256,1.097,Drowsy / Yawning
07:43:01,0.246,1.056,Drowsy / Yawning
07:43:01,0.262,1.062,Drowsy / Yawning
07:43:01,0.249,0.903,Drowsy / Yawning
07:43:01,0.243,0.889,Drowsy / Yawning
07:43:01,0.22,0.905,Drowsy / Yawning
07:43:01,0.242,0.879,Drowsy / Yawning
07:43:01,0.229,0.937,Drowsy / Yawning
07:43:01,0.22,0.926,Drowsy / Yawning
07:43:01,0.223,0.897,Drowsy / Yawning
07:43:01,0.228,0.922,Drowsy / Yawning
07:43:01,0.214,0.882,Drowsy / Yawning
07:43:01,0.224,0.926,Drowsy / Yawning
07:43:01,0.226,0.944,Drowsy / Yawning
07:43:01,0.23,0.937,Drowsy / Yawning
07:43:01,0.232,0.957,Drowsy / Yawning
07:43:01,0.247,0.886,Drowsy / Yawning
07:43:01,0.234,0.925,Drowsy / Yawning
07:43:01,0.222,0.919,Drowsy / Yawning
07:43:01,0.272,0.956,Drowsy / Yawning
07:43:01,0.281,0.936,Drowsy / Yawning
07:43:01,0.254,0.992,Drowsy / Yawning
07:43:01,0.252,0.988,Drowsy / Yawning
07:43:01,0.266,1.037,Drowsy / Yawning
07:43:01,0.277,1.036,Drowsy / Yawning
07:43:02,0.286,0.974,Drowsy / Yawning
07:43:02,0.28,1.004,Drowsy / Yawning
07:43:02,0.279,0.93,Drowsy / Yawning
07:43:02,0.268,1.002,Drowsy / Yawning
07:43:02,0.235,0.911,Drowsy / Yawning
07:43:02,0.224,0.882,Drowsy / Yawning
07:43:02,0.244,0.953,Drowsy / Yawning
07:43:02,0.25,0.896,Drowsy / Yawning
07:43:02,0.253,0.889,Drowsy / Yawning
07:43:02,0.254,0.881,Drowsy / Yawning
07:43:02,0.234,0.929,Drowsy / Yawning
07:43:02,0.231,0.911,Drowsy / Yawning
07:43:02,0.233,0.913,Drowsy / Yawning
07:43:02,0.232,0.938,Drowsy / Yawning
07:43:02,0.226,0.856,Drowsy / Yawning
07:43:02,0.215,0.864,Drowsy / Yawning
07:43:02,0.223,0.91,Drowsy / Yawning
07:43:02,0.233,0.883,Drowsy / Yawning
07:43:02,0.248,0.908,Drowsy / Yawning
07:43:02,0.253,0.937,Drowsy / Yawning
07:43:02,0.257,0.901,Drowsy / Yawning
07:43:02,0.249,0.928,Drowsy / Yawning
07:43:02,0.264,0.926,Drowsy / Yawning
07:43:02,0.272,0.905,Drowsy / Yawning
07:43:02,0.265,0.982,Drowsy / Yawning
07:43:02,0.257,0.952,Drowsy / Yawning
07:43:02,0.263,0.905,Drowsy / Yawning
07:43:02,0.268,0.905,Drowsy / Yawning
07:43:02,0.27,0.895,Drowsy / Yawning
07:43:02,0.274,0.963,Drowsy / Yawning
07:43:03,0.286,0.889,Drowsy / Yawning
07:43:03,0.255,0.851,Drowsy / Yawning
07:43:03,0.246,0.859,Drowsy / Yawning
07:43:03,0.232,0.892,Drowsy / Yawning
07:43:03,0.232,0.863,Drowsy / Yawning
07:43:03,0.241,0.86,Drowsy / Yawning
07:43:03,0.24,0.834,Drowsy / Yawning
07:43:03,0.231,0.869,Drowsy / Yawning
07:43:03,0.25,0.851,Drowsy / Yawning
07:43:03,0.26,0.829,Drowsy / Yawning
07:43:03,0.249,0.842,Drowsy / Yawning
07:43:03,0.245,0.842,Drowsy / Yawning
07:43:03,0.262,0.86,Drowsy / Yawning
07:43:03,0.258,0.865,Drowsy / Yawning
07:43:03,0.258,0.868,Drowsy / Yawning
07:43:03,0.264,0.825,Drowsy / Yawning
07:43:03,0.265,0.921,Drowsy / Yawning
07:43:03,0.263,0.895,Drowsy / Yawning
07:43:03,0.268,0.856,Drowsy / Yawning
07:43:03,0.265,0.879,Drowsy / Yawning
07:43:03,0.269,0.857,Drowsy / Yawning
07:43:03,0.272,0.905,Drowsy / Yawning
07:43:03,0.287,0.914,Drowsy / Yawning
07:43:03,0.258,0.823,Drowsy / Yawning
07:43:03,0.282,0.827,Drowsy / Yawning
07:43:03,0.274,0.91,Drowsy / Yawning
07:43:03,0.293,0.922,Drowsy / Yawning
07:43:03,0.284,0.945,Drowsy / Yawning
07:43:03,0.291,0.934,Drowsy / Yawning
07:43:03,0.291,0.933,Drowsy / Yawning
07:43:04,0.297,0.951,Drowsy / Yawning
07:43:04,0.297,0.896,Drowsy / Yawning
07:43:04,0.283,0.96,Drowsy / Yawning
07:43:04,0.315,0.889,Drowsy / Yawning
07:43:04,0.309,0.89,Drowsy / Yawning
07:43:04,0.298,0.829,Drowsy / Yawning
07:43:04,0.306,0.848,Drowsy / Yawning
07:43:04,0.3,0.823,Drowsy / Yawning
07:43:04,0.29,0.858,Drowsy / Yawning
07:43:04,0.298,0.83,Drowsy / Yawning
07:43:04,0.296,0.857,Drowsy / Yawning
07:43:04,0.287,0.851,Drowsy / Yawning
07:43:04,0.303,0.837,Drowsy / Yawning
07:43:04,0.292,0.824,Drowsy / Yawning
07:43:04,0.302,0.815,Drowsy / Yawning
07:43:04,0.292,0.834,Drowsy / Yawning
07:43:04,0.294,0.848,Drowsy / Yawning
07:43:04,0.297,0.848,Drowsy / Yawning
07:43:04,0.266,0.838,Drowsy / Yawning
07:43:04,0.233,0.858,Drowsy / Yawning
07:43:04,0.236,0.848,Drowsy / Yawning
07:43:04,0.249,0.839,Drowsy / Yawning
07:43:04,0.257,0.821,Drowsy / Yawning
07:43:04,0.263,0.866,Drowsy / Yawning
07:43:04,0.278,0.871,Drowsy / Yawning
07:43:04,0.282,0.824,Drowsy / Yawning
07:43:04,0.291,0.842,Drowsy / Yawning
07:43:04,0.283,0.838,Drowsy / Yawning
07:43:04,0.279,0.848,Drowsy / Yawning
07:43:04,0.291,0.829,Drowsy / Yawning
07:43:05,0.288,0.833,Drowsy / Yawning
07:43:05,0.3,0.821,Drowsy / Yawning
07:43:05,0.309,0.858,Drowsy / Yawning
07:43:05,0.308,0.824,Drowsy / Yawning
07:43:05,0.291,0.82,Drowsy / Yawning
07:43:05,0.301,0.838,Drowsy / Yawning
07:43:05,0.298,0.829,Drowsy / Yawning
07:43:05,0.291,0.852,Drowsy / Yawning
07:43:05,0.301,0.806,Drowsy / Yawning
07:43:05,0.294,0.848,Drowsy / Yawning
07:43:05,0.298,0.829,Drowsy / Yawning
07:43:05,0.3,0.82,Drowsy / Yawning
07:43:05,0.296,0.834,Drowsy / Yawning
07:43:05,0.289,0.796,Drowsy / Yawning
07:43:05,0.293,0.82,Drowsy / Yawning
07:43:05,0.291,0.824,Drowsy / Yawning
07:43:05,0.286,0.856,Drowsy / Yawning
07:43:05,0.291,0.871,Drowsy / Yawning
07:43:05,0.304,0.834,Drowsy / Yawning
07:43:05,0.29,0.842,Drowsy / Yawning
07:43:05,0.29,0.843,Drowsy / Yawning
07:43:05,0.29,0.824,Drowsy / Yawning
07:43:05,0.295,0.88,Drowsy / Yawning
07:43:05,0.305,0.87,Drowsy / Yawning
07:43:05,0.297,0.842,Drowsy / Yawning
07:43:05,0.294,0.848,Drowsy / Yawning
07:43:05,0.292,0.82,Drowsy / Yawning
07:43:05,0.305,0.82,Drowsy / Yawning
07:43:05,0.278,0.852,Drowsy / Yawning
07:43:05,0.242,0.853,Drowsy / Yawning
07:43:06,0.235,0.857,Drowsy / Yawning
07:43:06,0.238,0.882,Drowsy / Yawning
07:43:06,0.236,0.882,Drowsy / Yawning
07:43:06,0.23,0.847,Drowsy / Yawning
07:43:06,0.228,0.838,Drowsy / Yawning
07:43:06,0.237,0.856,Drowsy / Yawning
07:43:06,0.218,0.838,Drowsy / Yawning
07:43:06,0.223,0.832,Drowsy / Yawning
07:43:06,0.236,0.823,Drowsy / Yawning
07:43:06,0.25,0.811,Drowsy / Yawning
07:43:06,0.252,0.843,Drowsy / Yawning
07:43:06,0.236,0.852,Drowsy / Yawning
07:43:06,0.234,0.834,Drowsy / Yawning
07:43:06,0.237,0.837,Drowsy / Yawning
07:43:06,0.243,0.852,Drowsy / Yawning
07:43:06,0.25,0.838,Drowsy / Yawning
07:43:06,0.249,0.843,Drowsy / Yawning
07:43:06,0.247,0.861,Drowsy / Yawning
07:43:06,0.264,0.838,Drowsy / Yawning
07:43:06,0.27,0.876,Drowsy / Yawning
