timestamp,frame_no,EAR_L,EAR_R,EAR_mean,MAR,head_tilt,fused_score,alert
2025-10-15T17:06:59.972507,1,0.2809597170479163,0.2662197349511145,0.27358972599951537,0.0,-1.3859178508121919,0.0,False
2025-10-15T17:07:00.035757,2,0.27427970722998296,0.25861975211245564,0.26644972967121927,0.0,-2.549949012960196,0.0,False
2025-10-15T17:07:00.059862,3,0.30869029034286405,0.2704369475970467,0.28956361896995536,0.0,-2.3184010410313025,0.0,False
2025-10-15T17:07:00.091272,4,0.2998126755983445,0.27750859032729785,0.2886606329628212,0.0,-3.161052827709364,0.0,False
2025-10-15T17:07:00.121161,5,0.2675276414999645,0.2852822795919051,0.2764049605459348,0.0,-4.085616779974877,0.0,False
2025-10-15T17:07:00.149788,6,0.2909522822200659,0.26870057685088805,0.279826429535477,0.0,-5.341394674311791,0.0,False
2025-10-15T17:07:00.206654,7,0.28956200345721095,0.2903645274709474,0.28996326546407913,0.0,-5.330622678224958,0.0,False
2025-10-15T17:07:00.220478,8,0.3406303029042989,0.3088179286011965,0.32472411575274773,0.0,-6.176309875188521,0.0,False
2025-10-15T17:07:00.275706,9,0.2972046972891945,0.25292516798020837,0.27506493263470144,0.0,-7.655783299513942,0.0,False
2025-10-15T17:07:00.307247,10,0.3190067035787291,0.3137930187116128,0.31639986114517094,0.0,-7.900789423839786,0.0,False
2025-10-15T17:07:00.337182,11,0.33456102567643947,0.29814239699997197,0.3163517113382057,0.0,-7.405730918345853,0.0,False
2025-10-15T17:07:00.352021,12,0.2746060991226125,0.2534457226662686,0.26402591089444055,0.0,-9.034168781898146,0.0,False
2025-10-15T17:07:00.366759,13,0.30239535879397067,0.2824337577135745,0.2924145582537726,0.0,-9.741228528394863,0.0,False
2025-10-15T17:07:00.381792,14,0.1500806619672005,0.0848528137423857,0.11746673785479309,0.0,-11.142889858339291,0.0,False
2025-10-15T17:07:00.396092,15,0.07308816827558576,0.056912549151328436,0.0650003587134571,0.0,-11.67271221551511,0.002,False
2025-10-15T17:07:00.427541,16,0.10865238247802862,0.08714776642118865,0.09790007444960863,0.0,-11.406552583972394,0.005625,False
2025-10-15T17:07:00.459584,17,0.19376975036813188,0.09186181162909898,0.14281578099861542,0.0,-13.381122772857642,0.010588235294117647,False
2025-10-15T17:07:00.492710,18,0.19806758610719635,0.1423682908484136,0.17021793847780498,0.0,-12.296842257853276,0.016666666666666666,False
2025-10-15T17:07:00.524659,19,0.21519457042051368,0.19608572539718228,0.205640147908848,0.0,-13.851419013804989,0.023684210526315787,False
2025-10-15T17:07:00.556340,20,0.24248039808049515,0.23418686268829428,0.2383336303843947,0.0,-13.305236506091088,0.0315,False
2025-10-15T17:07:00.588540,21,0.25261253299240705,0.2171861213815347,0.23489932718697087,0.0,-12.248292058144774,0.04,False
2025-10-15T17:07:00.621856,22,0.22350139741522837,0.2052186818555576,0.214360039635393,0.0,-15.426491410894352,0.0492847688231338,False
2025-10-15T17:07:00.653754,23,0.2043066260889543,0.23362355881429978,0.21896509245162704,0.0,-14.9230061712231,0.05888108322212798,False
2025-10-15T17:07:00.683793,24,0.18415541743845185,0.206797450847038,0.1954764341427449,0.0,-14.76346872316715,0.06892770475453931,False
2025-10-15T17:07:00.733539,25,0.20865162911467383,0.2303942728930675,0.21952295100387065,0.0,-14.905758523554992,0.07937059656435774,False
2025-10-15T17:07:00.763464,26,0.10913953686550892,0.19918748372281359,0.15416351029416125,0.0,-14.861298468136926,0.0901640351580363,False
2025-10-15T17:07:00.797617,27,0.17489492643904123,0.2262235015895634,0.20055921401430232,0.0,-15.780753309515392,0.10155823878533694,False
2025-10-15T17:07:00.829100,28,0.17806548535067296,0.19530573441890337,0.18668560988478816,0.0,-16.611386590567175,0.11350665403963463,False
2025-10-15T17:07:00.858855,29,0.26736551815447923,0.22508667122120388,0.24622609468784157,0.0,-14.983464806073709,0.12510987286585412,False
2025-10-15T17:07:00.890605,30,0.22713209081467028,0.12828453370382928,0.17770831225924977,0.0,-15.538525029032089,0.13611905211333633,False
2025-10-15T17:07:00.925040,31,0.21968413142172197,0.16748166667802025,0.1935828990498711,0.0,-14.771621492167487,0.1462442439806481,False
2025-10-15T17:07:00.955961,32,0.15734707652088348,0.23335392964621404,0.19535050308354876,0.0,-16.47502156379561,0.15619755559493895,False
2025-10-15T17:07:00.988597,33,0.18095743129130284,0.16212998725402933,0.1715437092726661,0.0,-17.264039905185207,0.16578673266939087,False
2025-10-15T17:07:01.020994,34,0.2075828483525637,0.13675478122178655,0.1721688147871751,0.0,-17.009531506404258,0.17473698509276298,False
2025-10-15T17:07:01.041977,35,0.20206780311222336,0.18406561984818676,0.19306671148020504,0.0,-17.144120169735697,0.18321424842432282,False
2025-10-15T17:07:01.058048,36,0.19729717305791356,0.1946048143722759,0.19595099371509472,0.0,-18.346529480283266,0.1915545552681703,False
2025-10-15T17:07:01.137272,37,0.22944398992815443,0.16148756826490493,0.19546577909652968,0.0,-25.281155793379074,0.2013182580429168,False
2025-10-15T17:07:01.169906,38,0.24379369155415972,0.22039645956575682,0.23209507555995829,0.0,-22.26058221656998,0.20977319394088478,False
2025-10-15T17:07:01.197211,39,0.21295406451144275,0.1649468267689155,0.18895044564017913,0.0,-21.153182024760966,0.21751059461541616,False
2025-10-15T17:07:01.228460,40,0.1546747567804599,0.22953657440244432,0.1921056655914521,0.0,-20.508098971768437,0.2246998544929729,False
2025-10-15T17:07:01.259588,41,0.2181977516876937,0.2014203463934324,0.20980904904056305,0.0,-21.724191501413838,0.2318350267008062,False
2025-10-15T17:07:01.293446,42,0.2395596150902933,0.16100958080524622,0.20028459794776976,0.0,-19.55319290260288,0.23811352437521624,False
2025-10-15T17:07:01.326734,43,0.17257234683099149,0.12292725943057184,0.14774980313078168,0.0,-18.35167013227534,0.24382057500190316,False
2025-10-15T17:07:01.358073,44,0.2240272433692913,0.10618498926528172,0.1651061163172865,0.0,-17.94244708915869,0.24917520899939596,False
2025-10-15T17:07:01.388031,45,0.14580124893064614,0.13666902998073288,0.1412351394556895,0.0,-15.545368396043447,0.2537591751096413,False
2025-10-15T17:07:01.418478,46,0.1798022777378005,0.09474524094763923,0.13727375934271985,0.0,-15.909439972468688,0.25822298434040314,False
2025-10-15T17:07:01.446606,47,0.20219786818993044,0.19502630900822646,0.19861208859907845,0.0,-14.981632572390918,0.26230334637571373,False
2025-10-15T17:07:01.467589,48,0.21126307498384203,0.14689031106739878,0.1790766930256204,0.0,-15.232928239599858,0.266262220042803,False
2025-10-15T17:07:01.531945,49,0.2521244924524476,0.1496849320950291,0.20090471227373835,0.0,-15.91002814028347,0.27019769068280364,False
2025-10-15T17:07:01.564047,50,0.16983339182079346,0.0282842712474619,0.09905883153412769,0.0,-14.474323905904862,0.27379373686914754,False
2025-10-15T17:07:01.597191,51,0.13076500921718479,0.059907047849145696,0.09533602853316524,0.0,-14.717566568058126,0.27724876163641915,False
2025-10-15T17:07:01.627760,52,0.21797435589817413,0.10860408179438909,0.16328921884628161,0.0,-14.381394591090633,0.2805709008357188,False
2025-10-15T17:07:01.660364,53,0.17510104899311874,0.13283346207932203,0.15396725553622037,0.0,-15.189286737182897,0.2838033907703623,False
2025-10-15T17:07:01.692827,54,0.1662232855495088,0.11942254798170635,0.14282291676560757,0.0,-13.269482773588742,0.2868811057560964,False
2025-10-15T17:07:01.724817,55,0.21572198513440807,0.16925890637389654,0.1924904457541523,0.0,-14.066399138569974,0.28984690383325823,False
2025-10-15T17:07:01.757766,56,0.2676833446896464,0.19247587513965364,0.23007960991465,0.0,-11.895060518036116,0.29270678055052146,False
2025-10-15T17:07:01.774372,57,0.24893349452110994,0.19810721293758182,0.22352035372934587,0.0,-11.788183299107628,0.29546631071630175,False
2025-10-15T17:07:01.803119,58,0.2480694691784169,0.2120813777779516,0.23007542347818427,0.0,-12.847704858717693,0.29813068466946896,False
2025-10-15T17:07:01.837071,59,0.2575683664867139,0.22282480150214112,0.2401965839944275,0.0,-12.633361935275031,0.30070474086151183,False
2025-10-15T17:07:01.867551,60,0.2410801902265263,0.24503834510382178,0.24305926766517405,0.0,-13.130110263557043,0.29569299518048664,False
2025-10-15T17:07:01.900182,61,0.25947395374732185,0.22369183715255328,0.24158289544993755,0.0,-12.61932229343077,0.2908455690299869,False
2025-10-15T17:07:01.965933,62,0.23699474050421673,0.24334874804388337,0.24017174427405005,0.0,-13.048483068286666,0.2861545114649871,False
2025-10-15T17:07:01.995901,63,0.22225864057703923,0.17834165238715632,0.20030014648209776,0.0,-12.397995654446785,0.28161237636236824,False
2025-10-15T17:07:02.027475,64,0.2362176979590129,0.2383897111471645,0.2373037045530887,0.0,-13.110798996374543,0.27721218298170625,False
2025-10-15T17:07:02.059568,65,0.2608324189823257,0.20142674977729147,0.23112958437980857,0.0,-11.16645419418273,0.2729473801666031,False
2025-10-15T17:07:02.091478,66,0.20766246374914743,0.1694237941747953,0.18854312896197137,0.0,-12.98584389663781,0.2692663592549879,False
2025-10-15T17:07:02.114618,67,0.18269777521898417,0.1392655009388382,0.1609816380789112,0.0,-12.757532160876679,0.2661429807586448,False
2025-10-15T17:07:02.129900,68,0.27522382361133313,0.21366625146352683,0.24444503753742997,0.0,-10.504299640878365,0.26355264280631174,False
2025-10-15T17:07:02.172269,69,0.20032871699736354,0.1689638151108457,0.1846462660541046,0.0,-12.668926054685496,0.2614721697221623,False
2025-10-15T17:07:02.203973,70,0.09223523259508273,0.05505567193145664,0.07364545226326968,0.0,-13.011730226148678,0.25987971015470285,False
2025-10-15T17:07:02.237040,71,0.13787343709237948,0.06952438647484482,0.10369891178361215,0.0,-12.191336470602351,0.25875464381449576,False
2025-10-15T17:07:02.270343,72,0.20037813253447542,0.09711319589362699,0.14874566421405122,0.0,-13.486452357654626,0.25807749598373886,False
2025-10-15T17:07:02.302627,73,0.15693401111125393,0.11312683741307383,0.13503042426216388,0.0,-14.181737770514472,0.25782985905245476,False
2025-10-15T17:07:02.365182,74,0.18137718614125795,0.09353095905828773,0.13745407259977283,0.0,-13.839061131057244,0.2579943204166108,False
2025-10-15T17:07:02.396862,75,0.27209651073872043,0.18104515122048964,0.22657083097960504,0.0,-8.997143421065035,0.2585543961443893,False
2025-10-15T17:07:02.427581,76,0.3151363187844549,0.19218795228796084,0.25366213553620787,0.0,-7.833406493136688,0.25949446987933156,False
2025-10-15T17:07:02.460481,77,0.23410426054389696,0.18602325267042624,0.2100637566071616,0.0,-10.12852217820875,0.2607997365042753,False
2025-10-15T17:07:02.476978,78,0.2248510265749428,0.2119920943319473,0.21842156045344505,0.0,-10.922804719869262,0.26245615013883583,False
2025-10-15T17:07:02.507173,79,0.25340210627165105,0.20795009796401456,0.2306761021178328,0.0,-8.967227973669248,0.26445037608644556,False
2025-10-15T17:07:02.541372,80,0.19220477402821104,0.18260776112985014,0.1874062675790306,0.0,-9.260221531171478,0.266769746385365,False
2025-10-15T17:07:02.571966,81,0.22615270226497297,0.18822777179898276,0.20719023703197786,0.0,-8.4306770061709,0.26903184828184196,False
2025-10-15T17:07:02.604782,82,0.24560921112156367,0.0887894501766064,0.16719933064908504,0.0,-5.478750115609552,0.27123877696133164,False
2025-10-15T17:07:02.635623,83,0.2361592517078747,0.17450987923047986,0.20533456546917728,0.0,-5.488439307285079,0.2733925266364963,False
2025-10-15T17:07:02.668854,84,0.2394695361746186,0.2307974710184424,0.2351335035965305,0.0,-3.4868297710371086,0.27549499655749043,False
2025-10-15T17:07:02.699900,85,0.2304166174866545,0.21916895869847927,0.2247927880925669,0.0,-2.125028035954907,0.2775479965979905,False
2025-10-15T17:07:02.764086,86,0.2656736617054518,0.23039404606394473,0.24803385388469829,0.0,1.1756811866245624,0.2743206943119674,False
2025-10-15T17:07:02.825791,87,0.24894337800613406,0.24965445733312744,0.24929891766963075,0.0,-0.41744820173735075,0.27116758288309417,False
2025-10-15T17:07:02.891957,88,0.258084956263435,0.27718525553951207,0.26763510590147355,0.0,-1.3816340542210779,0.2680861330776045,False
2025-10-15T17:07:02.911318,89,0.2360883413428812,0.2643788829911086,0.2502336121669949,0.0,-0.7413088294502697,0.2650739293351595,False
2025-10-15T17:07:02.929601,90,0.2884758794656355,0.242872246468334,0.26567406296698476,0.0,-2.905375709862229,0.2621286634536577,False
2025-10-15T17:07:02.959433,91,0.2820674454729231,0.18904803763964365,0.2355577415562834,0.0,-4.880590049851889,0.2592481286904307,False
2025-10-15T17:07:02.973197,92,0.2351649153478044,0.22759794710927939,0.23138143122854188,0.0,-6.677931376422249,0.25643021424814344,False
2025-10-15T17:07:03.003301,93,0.23173350223098854,0.18287999562098234,0.20730674892598544,0.0,-8.812901637744387,0.25367290011644295,False
2025-10-15T17:07:03.018037,94,0.2802902284387976,0.2384809350876752,0.2593855817632364,0.0,-9.42644508089684,0.2509742522428638,False
