Timestamp,EAR,MAR,Tilt,Status
08:20:12,0.261,0.966,1.14,Yawning
08:20:12,0.244,0.889,0.38,Yawning
08:20:12,0.274,0.848,1.13,Yawning
08:20:12,0.268,0.932,0.76,Yawning
08:20:12,0.276,0.918,1.53,Yawning
08:20:12,0.262,0.943,2.64,Yawning
08:20:12,0.257,0.9,1.13,Yawning
08:20:12,0.279,0.858,0.0,Yawning
08:20:12,0.253,0.889,0.38,Yawning
08:20:12,0.263,0.937,0.0,Yawning
08:20:12,0.262,0.963,0.0,Yawning
08:20:12,0.266,0.859,1.15,Yawning
08:20:12,0.276,0.913,1.14,Yawning
08:20:12,0.267,0.904,0.75,Yawning
08:20:13,0.258,0.894,1.14,Yawning
08:20:13,0.252,0.933,0.76,Yawning
08:20:13,0.258,0.901,1.14,Yawning
08:20:13,0.27,0.944,1.14,Yawning
08:20:13,0.252,0.964,1.52,Yawning
08:20:13,0.279,0.874,1.53,Yawning
08:20:13,0.255,0.874,2.31,Yawning
08:20:13,0.253,0.93,2.67,Yawning
08:20:13,0.259,0.842,1.52,Yawning
08:20:13,0.279,0.916,1.88,Yawning
08:20:13,0.282,0.917,1.51,Yawning
08:20:13,0.286,0.86,0.37,Yawning
08:20:13,0.273,0.849,0.74,Yawning
08:20:13,0.258,0.984,1.5,Yawning
08:20:13,0.25,0.879,0.75,Yawning
08:20:13,0.266,0.902,0.37,Yawning
08:20:13,0.26,0.902,0.76,Yawning
08:20:13,0.262,0.9,0.76,Yawning
08:20:13,0.253,0.952,0.75,Yawning
08:20:13,0.251,0.858,0.38,Yawning
08:20:13,0.239,0.968,0.38,Yawning
08:20:13,0.27,0.909,2.25,Yawning
08:20:13,0.276,0.955,1.13,Yawning
08:20:13,0.283,1.019,1.12,Yawning
08:20:13,0.274,0.952,1.51,Yawning
08:20:13,0.257,0.883,0.75,Yawning
08:20:13,0.241,0.93,1.15,Yawning
08:20:13,0.248,0.952,1.12,Yawning
08:20:13,0.266,0.857,1.12,Yawning
08:20:14,0.263,0.939,0.75,Yawning
08:20:14,0.243,0.938,0.38,Yawning
08:20:14,0.253,0.883,0.75,Yawning
08:20:14,0.262,0.88,1.5,Yawning
08:20:14,0.231,0.944,1.52,Yawning
08:20:14,0.244,0.87,1.9,Yawning
08:20:14,0.284,0.834,1.49,Yawning
08:20:14,0.263,0.857,0.37,Yawning
08:20:14,0.26,0.92,3.34,Yawning
08:20:14,0.248,0.888,2.23,Yawning
08:20:14,0.274,0.982,3.81,Yawning
08:20:14,0.284,0.888,1.48,Yawning
08:20:14,0.288,0.933,2.62,Yawning
08:20:14,0.264,0.837,3.05,Yawning
08:20:14,0.256,0.816,1.9,Yawning
08:20:14,0.255,0.814,2.28,Yawning
08:20:14,0.258,0.957,0.0,Yawning
08:20:14,0.283,0.812,1.49,Yawning
08:20:14,0.295,0.835,2.69,Yawning
08:20:14,0.298,0.832,3.03,Yawning
08:20:14,0.307,0.855,3.43,Yawning
08:20:14,0.311,0.839,2.67,Yawning
08:20:14,0.303,0.816,3.05,Yawning
08:20:14,0.304,0.866,3.5,Yawning
08:20:14,0.305,0.874,2.67,Yawning
08:20:14,0.302,0.933,2.69,Yawning
08:20:14,0.306,0.916,3.07,Yawning
08:20:14,0.303,0.858,1.15,Yawning
08:20:14,0.297,0.883,4.19,Yawning
08:20:14,0.296,0.883,1.92,Yawning
08:20:14,0.318,0.867,2.31,Yawning
08:20:15,0.302,0.9,1.95,Yawning
08:20:15,0.286,0.929,2.69,Yawning
08:20:15,0.252,0.847,1.52,Yawning
08:20:15,0.295,0.909,2.28,Yawning
08:20:15,0.255,0.857,1.91,Yawning
08:20:15,0.259,0.875,1.91,Yawning
08:20:15,0.28,0.884,1.56,Yawning
08:20:15,0.243,0.853,2.29,Yawning
08:20:15,0.238,0.872,1.51,Yawning
08:20:15,0.261,0.877,2.99,Yawning
08:20:15,0.238,0.84,3.32,Yawning
08:20:15,0.233,0.844,3.64,Yawning
08:20:15,0.27,0.838,5.1,Yawning
08:20:15,0.238,0.919,2.83,Yawning
08:20:15,0.236,0.941,5.95,Yawning
08:20:15,0.258,1.029,4.11,Yawning
08:20:15,0.276,1.072,3.77,Yawning
08:20:15,0.242,1.055,4.42,Yawning
08:20:15,0.263,0.9,4.42,Yawning
08:20:15,0.254,1.041,3.66,Yawning
08:20:15,0.274,1.127,5.44,Yawning
08:20:15,0.253,0.974,5.91,Yawning
08:20:15,0.256,0.985,6.3,Yawning
08:20:15,0.254,0.906,7.57,Yawning
08:20:15,0.241,0.918,6.77,Yawning
08:20:15,0.267,0.92,4.82,Yawning
08:20:15,0.259,0.958,5.4,Yawning
08:20:15,0.275,1.025,7.05,Yawning
08:20:15,0.242,0.864,6.93,Yawning
08:20:15,0.263,1.08,7.28,Yawning
08:20:16,0.279,0.945,4.97,Yawning
08:20:16,0.29,1.102,4.92,Yawning
08:20:16,0.261,0.986,5.41,Yawning
08:20:16,0.253,0.95,6.14,Yawning
08:20:16,0.257,1.047,5.22,Yawning
08:20:16,0.211,0.987,5.44,Eyes Closed
08:20:16,0.243,0.911,6.82,Yawning
08:20:16,0.273,0.934,4.91,Yawning
08:20:16,0.247,0.815,9.09,Yawning
08:20:16,0.273,0.884,6.45,Yawning
08:20:16,0.269,0.961,4.5,Yawning
08:20:16,0.27,0.959,5.52,Yawning
08:20:16,0.29,1.037,4.5,Yawning
08:20:16,0.298,0.948,3.54,Yawning
08:20:16,0.304,0.897,6.45,Yawning
08:20:16,0.269,1.053,4.13,Yawning
08:20:16,0.272,0.926,6.03,Yawning
08:20:16,0.285,1.108,5.37,Yawning
08:20:16,0.284,1.024,4.18,Yawning
08:20:16,0.265,1.063,6.06,Yawning
08:20:16,0.286,1.051,6.38,Yawning
08:20:16,0.279,1.027,3.84,Yawning
08:20:16,0.287,1.052,3.5,Yawning
08:20:16,0.28,0.976,2.89,Yawning
08:20:16,0.287,1.063,2.85,Yawning
08:20:16,0.292,1.002,1.59,Yawning
08:20:17,0.292,1.003,2.49,Yawning
08:20:17,0.289,1.04,2.56,Yawning
08:20:17,0.272,1.099,2.56,Yawning
08:20:17,0.267,1.027,1.28,Yawning
08:20:17,0.287,1.059,0.96,Yawning
08:20:17,0.279,1.014,1.94,Yawning
08:20:17,0.284,1.057,1.92,Yawning
08:20:17,0.275,1.042,0.96,Yawning
08:20:17,0.295,0.962,1.28,Yawning
08:20:17,0.275,1.088,1.59,Yawning
08:20:17,0.289,1.002,0.95,Yawning
08:20:17,0.282,0.974,1.27,Yawning
08:20:17,0.285,0.96,1.28,Yawning
08:20:17,0.254,0.946,0.96,Yawning
08:20:17,0.275,0.947,1.6,Yawning
08:20:17,0.29,1.081,2.86,Yawning
08:20:17,0.273,0.974,1.62,Yawning
08:20:17,0.268,1.073,1.61,Yawning
08:20:17,0.285,0.934,1.92,Yawning
08:20:17,0.291,0.988,2.21,Yawning
08:20:17,0.268,1.001,1.29,Yawning
08:20:17,0.267,1.086,0.97,Yawning
08:20:17,0.27,1.058,1.94,Yawning
08:20:17,0.289,1.016,0.96,Yawning
08:20:17,0.285,1.099,2.26,Yawning
08:20:17,0.269,1.002,2.6,Yawning
08:20:17,0.243,1.141,4.2,Yawning
08:20:17,0.256,0.963,3.54,Yawning
08:20:17,0.239,1.053,3.27,Yawning
08:20:17,0.233,1.006,2.62,Yawning
08:20:18,0.245,1.031,2.29,Yawning
08:20:18,0.244,1.063,3.27,Yawning
08:20:18,0.243,1.026,1.3,Yawning
08:20:18,0.242,0.995,0.33,Yawning
08:20:18,0.237,0.859,0.33,Yawning
08:20:18,0.246,0.879,0.68,Yawning
08:20:18,0.24,0.842,1.7,Yawning
08:20:18,0.223,0.798,3.79,Eyes Closed
08:20:18,0.221,0.953,3.88,Eyes Closed
08:20:18,0.245,0.87,5.03,Yawning
08:20:18,0.222,0.867,6.54,Eyes Closed
08:20:18,0.227,0.866,4.86,Eyes Closed
08:20:18,0.237,0.99,6.34,Yawning
08:20:18,0.224,0.995,4.92,Eyes Closed
08:20:18,0.227,0.927,5.67,Eyes Closed
08:20:18,0.247,0.929,5.44,Yawning
08:20:18,0.246,0.874,4.0,Yawning
08:20:18,0.247,0.829,3.63,Yawning
08:20:18,0.248,0.844,3.6,Yawning
08:20:18,0.258,0.881,5.27,Yawning
08:20:18,0.252,0.84,5.75,Yawning
08:20:18,0.253,0.958,4.46,Yawning
08:20:18,0.253,0.89,4.56,Yawning
08:20:18,0.238,0.79,4.93,Yawning
08:20:18,0.245,0.859,5.46,Yawning
08:20:18,0.254,0.91,7.23,Yawning
08:20:18,0.227,0.827,6.76,Eyes Closed
08:20:18,0.238,0.806,9.81,Yawning
08:20:18,0.244,0.852,8.43,Yawning
08:20:19,0.261,0.803,8.07,Yawning
08:20:19,0.237,0.833,9.67,Yawning
08:20:19,0.257,0.9,8.01,Yawning
08:20:19,0.244,0.933,7.13,Yawning
08:20:19,0.255,0.993,7.13,Yawning
08:20:19,0.253,0.929,7.54,Yawning
08:20:19,0.236,0.776,9.46,Yawning
08:20:19,0.228,0.932,9.4,Eyes Closed
08:20:19,0.24,0.919,7.91,Yawning
08:20:19,0.245,0.892,10.17,Yawning
08:20:19,0.266,0.968,8.24,Yawning
08:20:19,0.248,0.854,9.78,Yawning
08:20:19,0.257,0.911,8.08,Yawning
08:20:19,0.256,0.987,6.01,Yawning
08:20:19,0.266,0.995,5.23,Yawning
08:20:19,0.261,0.877,5.53,Yawning
08:20:19,0.27,0.933,5.46,Yawning
08:20:19,0.252,0.919,4.03,Yawning
08:20:19,0.275,0.946,5.36,Yawning
08:20:19,0.264,0.884,5.99,Yawning
08:20:19,0.272,0.966,4.45,Yawning
08:20:19,0.285,0.891,5.51,Yawning
08:20:19,0.27,0.869,5.71,Yawning
08:20:19,0.25,0.74,7.49,Yawning
08:20:19,0.276,0.803,7.68,Yawning
08:20:19,0.296,0.86,7.77,Yawning
08:20:19,0.272,0.872,7.4,Yawning
08:20:19,0.3,0.837,6.62,Yawning
08:20:19,0.275,0.873,5.9,Yawning
08:20:19,0.291,0.814,6.86,Yawning
08:20:20,0.276,0.932,6.27,Yawning
08:20:20,0.286,0.864,5.93,Yawning
08:20:20,0.282,0.898,7.05,Yawning
08:20:20,0.302,0.867,7.16,Yawning
08:20:20,0.267,0.882,6.48,Yawning
08:20:20,0.285,0.862,6.71,Yawning
08:20:20,0.287,0.894,7.35,Yawning
08:20:20,0.304,0.932,7.61,Yawning
08:20:20,0.289,0.844,7.31,Yawning
08:20:20,0.313,0.938,5.8,Yawning
08:20:20,0.296,0.866,5.93,Yawning
08:20:20,0.319,0.908,4.47,Yawning
08:20:20,0.301,0.974,2.24,Yawning
08:20:20,0.31,0.854,4.74,Yawning
08:20:20,0.298,1.004,4.27,Yawning
08:20:20,0.3,0.968,2.96,Yawning
08:20:20,0.276,1.002,4.63,Yawning
08:20:20,0.276,0.989,4.93,Yawning
08:20:20,0.3,0.91,4.63,Yawning
08:20:20,0.302,0.871,5.25,Yawning
08:20:20,0.285,0.913,3.33,Yawning
08:20:20,0.291,0.874,3.64,Yawning
08:20:20,0.298,0.964,3.9,Yawning
08:20:20,0.284,0.939,2.93,Yawning
08:20:20,0.32,0.857,3.22,Yawning
08:20:20,0.291,0.846,3.77,Yawning
08:20:20,0.288,0.89,3.77,Yawning
08:20:20,0.307,0.866,4.45,Yawning
08:20:20,0.301,0.866,4.69,Yawning
08:20:20,0.315,0.893,2.85,Yawning
08:20:20,0.311,0.863,3.75,Yawning
08:20:21,0.327,0.953,2.49,Yawning
08:20:21,0.325,0.988,1.84,Yawning
08:20:21,0.318,0.865,3.04,Yawning
08:20:21,0.31,0.882,1.21,Yawning
08:20:21,0.316,0.912,2.42,Yawning
08:20:21,0.318,0.881,2.73,Yawning
08:20:21,0.321,0.913,2.1,Yawning
08:20:21,0.319,0.936,2.11,Yawning
08:20:21,0.32,0.901,1.81,Yawning
08:20:21,0.317,0.992,1.51,Yawning
08:20:21,0.315,0.947,2.41,Yawning
08:20:21,0.305,0.9,2.12,Yawning
08:20:21,0.308,0.886,2.42,Yawning
08:20:21,0.343,0.921,3.04,Yawning
08:20:21,0.315,0.867,1.2,Yawning
08:20:21,0.321,0.886,2.08,Yawning
08:20:21,0.307,0.907,2.11,Yawning
08:20:21,0.303,0.863,1.82,Yawning
08:20:21,0.317,0.911,1.52,Yawning
08:20:21,0.327,0.944,1.52,Yawning
08:20:21,0.32,0.946,0.91,Yawning
08:20:21,0.328,0.902,1.52,Yawning
08:20:21,0.293,0.876,1.51,Yawning
08:20:21,0.316,0.918,1.22,Yawning
08:20:21,0.288,0.906,0.61,Yawning
08:20:21,0.315,0.954,1.52,Yawning
08:20:21,0.315,0.942,1.23,Yawning
08:20:21,0.302,0.929,0.92,Yawning
08:20:21,0.316,0.862,2.14,Yawning
08:20:21,0.321,0.886,2.16,Yawning
08:20:22,0.315,0.87,1.84,Yawning
08:20:22,0.297,0.896,2.46,Yawning
08:20:22,0.3,0.932,1.86,Yawning
08:20:22,0.296,0.913,0.92,Yawning
08:20:22,0.286,0.941,0.93,Yawning
08:20:22,0.298,0.988,0.62,Yawning
08:20:22,0.297,0.894,1.55,Yawning
08:20:22,0.305,0.87,0.92,Yawning
08:20:22,0.292,0.903,0.31,Yawning
08:20:22,0.294,0.841,0.93,Yawning
08:20:22,0.311,0.894,0.31,Yawning
08:20:22,0.312,0.902,1.25,Yawning
08:20:22,0.293,0.937,1.24,Yawning
08:20:22,0.303,0.89,1.54,Yawning
08:20:22,0.293,0.929,0.93,Yawning
08:20:22,0.31,0.895,1.84,Yawning
08:20:22,0.304,0.869,0.62,Yawning
08:20:22,0.312,0.953,1.55,Yawning
08:20:22,0.305,0.961,1.55,Yawning
08:20:22,0.308,0.943,1.55,Yawning
08:20:22,0.305,0.911,1.55,Yawning
08:20:22,0.296,0.894,1.24,Yawning
08:20:22,0.303,0.93,0.62,Yawning
08:20:22,0.293,0.93,1.23,Yawning
08:20:22,0.288,0.895,0.94,Yawning
08:20:22,0.302,0.852,1.56,Yawning
08:20:22,0.315,0.892,1.87,Yawning
08:20:22,0.324,0.865,1.24,Yawning
08:20:22,0.318,0.896,1.54,Yawning
08:20:22,0.306,0.904,1.56,Yawning
08:20:23,0.319,0.859,1.24,Yawning
08:20:23,0.308,0.882,0.93,Yawning
08:20:23,0.314,0.898,1.55,Yawning
08:20:23,0.306,0.895,0.93,Yawning
08:20:23,0.3,0.898,1.54,Yawning
08:20:23,0.316,0.875,1.55,Yawning
08:20:23,0.318,0.918,0.93,Yawning
08:20:23,0.295,0.951,0.93,Yawning
08:20:23,0.299,0.942,0.62,Yawning
08:20:23,0.319,0.927,0.31,Yawning
08:20:23,0.302,0.927,1.24,Yawning
08:20:23,0.303,0.909,1.24,Yawning
08:20:23,0.288,0.941,0.92,Yawning
08:20:23,0.306,0.872,1.56,Yawning
08:20:23,0.317,0.916,0.31,Yawning
08:20:23,0.314,0.927,0.31,Yawning
08:20:23,0.305,0.964,1.25,Yawning
08:20:23,0.311,0.951,0.31,Yawning
08:20:23,0.327,0.906,0.63,Yawning
08:20:23,0.323,0.989,0.31,Yawning
08:20:23,0.314,0.94,0.92,Yawning
08:20:23,0.313,0.927,0.93,Yawning
08:20:23,0.329,0.834,0.93,Yawning
08:20:23,0.32,0.926,0.93,Yawning
08:20:23,0.301,0.918,0.62,Yawning
08:20:23,0.294,0.862,1.56,Yawning
08:20:23,0.311,0.909,0.93,Yawning
08:20:23,0.316,0.952,1.55,Yawning
08:20:23,0.31,0.952,0.93,Yawning
08:20:23,0.315,0.941,0.62,Yawning
08:20:24,0.31,0.894,0.31,Yawning
08:20:24,0.307,0.989,0.63,Yawning
08:20:24,0.315,0.976,0.31,Yawning
08:20:24,0.306,0.939,0.31,Yawning
08:20:24,0.305,0.897,1.24,Yawning
08:20:24,0.278,0.951,0.93,Yawning
08:20:24,0.328,0.897,0.93,Yawning
08:20:24,0.314,0.902,1.25,Yawning
08:20:24,0.332,0.918,0.62,Yawning
08:20:24,0.302,0.918,0.63,Yawning
08:20:24,0.306,0.927,0.31,Yawning
08:20:24,0.318,0.917,0.94,Yawning
08:20:24,0.305,0.954,1.25,Yawning
08:20:24,0.303,0.952,0.62,Yawning
08:20:24,0.32,0.901,0.93,Yawning
08:20:24,0.319,0.894,0.31,Yawning
08:20:24,0.318,0.952,0.31,Yawning
08:20:24,0.311,0.951,0.31,Yawning
08:20:24,0.296,0.894,0.31,Yawning
08:20:24,0.301,0.902,0.62,Yawning
08:20:24,0.31,0.941,0.31,Yawning
08:20:24,0.299,0.963,0.31,Yawning
08:20:24,0.297,0.977,0.31,Yawning
08:20:24,0.295,0.853,0.63,Yawning
08:20:24,0.297,0.951,0.0,Yawning
08:20:24,0.292,0.896,0.93,Yawning
08:20:24,0.315,0.916,0.93,Yawning
08:20:24,0.306,0.858,0.62,Yawning
08:20:24,0.314,0.916,1.25,Yawning
08:20:24,0.334,0.841,0.63,Yawning
08:20:25,0.317,0.914,0.62,Yawning
08:20:25,0.302,0.884,0.31,Yawning
08:20:25,0.305,0.93,0.31,Yawning
08:20:25,0.305,0.926,0.94,Yawning
08:20:25,0.292,0.89,0.63,Yawning
08:20:25,0.312,0.862,1.25,Yawning
08:20:25,0.301,0.894,0.31,Yawning
08:20:25,0.289,0.894,1.25,Yawning
08:20:25,0.312,0.922,0.93,Yawning
08:20:25,0.293,0.918,1.57,Yawning
08:20:25,0.305,0.852,0.94,Yawning
08:20:25,0.3,0.928,0.31,Yawning
08:20:25,0.308,0.901,0.31,Yawning
08:20:25,0.303,0.929,1.24,Yawning
08:20:25,0.297,0.906,0.93,Yawning
08:20:25,0.294,0.865,1.56,Yawning
08:20:25,0.317,0.878,1.56,Yawning
08:20:25,0.309,0.864,1.57,Yawning
08:20:25,0.307,0.85,0.94,Yawning
08:20:25,0.294,0.874,1.87,Yawning
08:20:25,0.298,0.925,0.0,Yawning
08:20:25,0.307,0.833,0.0,Yawning
08:20:25,0.305,0.892,0.93,Yawning
08:20:25,0.313,0.951,0.63,Yawning
08:20:25,0.296,0.92,2.19,Yawning
08:20:25,0.306,0.863,1.24,Yawning
08:20:25,0.301,0.965,0.93,Yawning
08:20:25,0.303,0.906,1.85,Yawning
08:20:25,0.308,0.896,1.86,Yawning
08:20:26,0.285,0.894,1.25,Yawning
08:20:26,0.307,0.894,1.56,Yawning
08:20:26,0.291,0.894,1.25,Yawning
08:20:26,0.301,0.941,0.31,Yawning
08:20:26,0.309,0.913,1.56,Yawning
08:20:26,0.297,0.915,1.24,Yawning
08:20:26,0.318,0.94,0.0,Yawning
08:20:26,0.3,0.87,1.25,Yawning
08:20:26,0.309,0.875,0.93,Yawning
08:20:26,0.295,0.871,0.62,Yawning
08:20:26,0.304,0.894,1.24,Yawning
08:20:26,0.328,0.859,0.94,Yawning
08:20:26,0.314,0.898,1.25,Yawning
08:20:26,0.306,0.903,1.87,Yawning
08:20:26,0.311,0.863,2.19,Yawning
08:20:26,0.318,0.911,2.18,Yawning
08:20:26,0.294,0.829,2.8,Yawning
08:20:26,0.307,0.848,1.87,Yawning
08:20:26,0.304,0.883,1.25,Yawning
08:20:26,0.301,0.939,1.25,Yawning
08:20:26,0.298,0.916,1.56,Yawning
08:20:26,0.309,0.976,0.93,Yawning
08:20:26,0.299,0.952,0.93,Yawning
08:20:26,0.297,0.928,0.93,Yawning
08:20:26,0.302,0.918,0.93,Yawning
08:20:26,0.299,0.86,2.46,Yawning
08:20:26,0.306,0.858,2.18,Yawning
08:20:26,0.295,0.921,2.18,Yawning
08:20:26,0.29,0.874,2.48,Yawning
08:20:26,0.289,0.906,1.87,Yawning
08:20:26,0.299,0.931,1.88,Yawning
08:20:27,0.294,0.825,1.89,Yawning
08:20:27,0.303,0.908,1.86,Yawning
08:20:27,0.288,0.908,1.25,Yawning
08:20:27,0.304,0.888,2.49,Yawning
08:20:27,0.308,0.895,2.19,Yawning
08:20:27,0.302,0.914,1.56,Yawning
08:20:27,0.292,0.862,2.48,Yawning
08:20:27,0.311,0.929,1.88,Yawning
08:20:27,0.306,0.87,2.49,Yawning
08:20:27,0.31,0.905,2.8,Yawning
08:20:27,0.306,0.905,2.8,Yawning
08:20:27,0.315,0.902,1.26,Yawning
08:20:27,0.315,0.896,1.27,Yawning
08:20:27,0.308,0.906,2.19,Yawning
08:20:27,0.305,0.859,2.2,Yawning
08:20:27,0.316,0.87,1.88,Yawning
08:20:27,0.3,0.874,1.88,Yawning
08:20:27,0.291,0.805,2.19,Yawning
08:20:27,0.306,0.872,1.25,Yawning
08:20:27,0.313,0.887,1.9,Yawning
08:20:27,0.298,0.89,1.26,Yawning
08:20:27,0.303,0.877,1.58,Yawning
08:20:27,0.317,0.865,2.2,Yawning
08:20:27,0.313,0.8,2.49,Yawning
08:20:27,0.31,0.871,2.19,Yawning
08:20:27,0.301,0.884,2.19,Yawning
08:20:27,0.299,0.908,1.25,Yawning
08:20:27,0.309,0.908,1.57,Yawning
08:20:27,0.308,0.892,1.26,Yawning
08:20:28,0.292,0.904,1.26,Yawning
08:20:28,0.307,0.85,2.83,Yawning
08:20:28,0.281,0.88,2.83,Yawning
08:20:28,0.301,0.918,2.52,Yawning
08:20:28,0.298,0.929,2.5,Yawning
08:20:28,0.288,0.937,3.13,Yawning
08:20:28,0.302,0.903,1.57,Yawning
08:20:28,0.306,0.892,2.82,Yawning
08:20:28,0.3,0.919,1.89,Yawning
08:20:28,0.294,0.914,2.82,Yawning
08:20:28,0.314,0.927,2.83,Yawning
08:20:28,0.295,0.896,2.2,Yawning
08:20:28,0.288,0.898,3.13,Yawning
08:20:28,0.293,0.851,2.82,Yawning
08:20:28,0.295,0.8,2.53,Yawning
08:20:28,0.298,0.85,2.18,Yawning
08:20:28,0.307,0.887,2.52,Yawning
08:20:28,0.303,0.894,2.5,Yawning
08:20:28,0.275,0.86,2.18,Yawning
08:20:28,0.282,0.883,2.49,Yawning
08:20:28,0.306,0.835,1.26,Yawning
08:20:28,0.282,0.852,3.13,Yawning
08:20:28,0.314,0.864,3.09,Yawning
08:20:28,0.3,0.906,3.11,Yawning
08:20:28,0.311,0.882,3.11,Yawning
08:20:28,0.314,0.895,1.57,Yawning
08:20:28,0.279,0.87,2.52,Yawning
08:20:28,0.294,0.904,2.5,Yawning
08:20:28,0.298,0.915,2.2,Yawning
08:20:28,0.307,0.849,3.11,Yawning
08:20:28,0.293,0.824,2.82,Yawning
08:20:29,0.288,0.86,3.11,Yawning
08:20:29,0.29,0.884,3.14,Yawning
08:20:29,0.288,0.858,2.83,Yawning
08:20:29,0.287,0.883,2.82,Yawning
08:20:29,0.317,0.841,3.13,Yawning
08:20:29,0.332,0.929,2.52,Yawning
08:20:29,0.291,0.84,2.19,Yawning
08:20:29,0.301,0.904,2.83,Yawning
08:20:29,0.295,0.902,1.89,Yawning
08:20:29,0.299,0.94,0.95,Yawning
08:20:29,0.31,0.904,2.82,Yawning
08:20:29,0.3,0.942,1.89,Yawning
08:20:29,0.296,0.909,2.52,Yawning
08:20:29,0.292,0.873,2.49,Yawning
08:20:29,0.292,0.942,2.18,Yawning
08:20:29,0.301,0.819,2.2,Yawning
08:20:29,0.307,0.977,1.89,Yawning
08:20:29,0.303,0.944,3.13,Yawning
08:20:29,0.3,0.894,2.52,Yawning
08:20:29,0.299,0.909,3.14,Yawning
08:20:29,0.311,0.88,2.2,Yawning
08:20:29,0.312,0.884,2.53,Yawning
08:20:29,0.308,0.899,2.2,Yawning
08:20:29,0.312,0.896,1.88,Yawning
08:20:29,0.32,0.871,2.19,Yawning
08:20:29,0.304,0.871,2.52,Yawning
08:20:29,0.314,0.824,2.8,Yawning
08:20:29,0.289,0.89,0.63,Yawning
08:20:29,0.299,0.846,2.52,Yawning
08:20:29,0.307,0.86,2.49,Yawning
08:20:30,0.302,0.857,2.82,Yawning
08:20:30,0.287,0.892,1.9,Yawning
08:20:30,0.309,0.846,2.2,Yawning
08:20:30,0.301,0.931,1.9,Yawning
08:20:30,0.299,0.884,2.83,Yawning
08:20:30,0.289,0.928,2.53,Yawning
08:20:30,0.304,0.954,1.89,Yawning
08:20:30,0.29,0.872,2.53,Yawning
08:20:30,0.296,0.867,2.85,Yawning
08:20:30,0.302,0.941,1.59,Yawning
08:20:30,0.294,0.928,3.18,Yawning
08:20:30,0.312,0.894,0.96,Yawning
08:20:30,0.299,0.878,1.9,Yawning
08:20:30,0.298,0.902,2.85,Yawning
08:20:30,0.298,0.918,1.27,Yawning
08:20:30,0.317,0.904,2.23,Yawning
08:20:30,0.285,0.775,2.21,Yawning
08:20:30,0.301,0.885,1.27,Yawning
08:20:30,0.263,0.902,1.61,Yawning
08:20:30,0.257,0.951,1.59,Yawning
08:20:30,0.255,0.904,1.93,Yawning
08:20:30,0.262,0.898,1.61,Yawning
08:20:30,0.265,0.904,2.24,Yawning
08:20:30,0.291,0.899,1.93,Yawning
08:20:30,0.245,0.848,1.61,Yawning
08:20:30,0.266,0.9,2.89,Yawning
08:20:30,0.266,0.874,3.2,Yawning
08:20:30,0.276,0.883,3.22,Yawning
08:20:30,0.269,0.9,2.53,Yawning
08:20:30,0.269,0.85,2.56,Yawning
08:20:31,0.262,0.839,2.24,Yawning
08:20:31,0.271,0.876,3.23,Yawning
08:20:31,0.26,0.884,2.91,Yawning
08:20:31,0.27,0.886,3.88,Yawning
08:20:31,0.255,0.861,3.23,Yawning
08:20:31,0.265,0.835,3.2,Yawning
08:20:31,0.259,0.887,2.23,Yawning
08:20:31,0.25,0.88,2.56,Yawning
08:20:31,0.239,0.818,3.23,Yawning
08:20:31,0.255,0.882,3.54,Yawning
08:20:31,0.268,0.889,2.91,Yawning
08:20:31,0.27,0.876,2.57,Yawning
