Timestamp,EAR,MAR,HeadTilt,Status
08:06:51,0.224,0.786,12.89,Eyes Closed
08:06:51,0.25,0.792,12.17,Eyes Closed
08:06:51,0.266,0.803,13.17,Yawning
08:06:51,0.259,0.804,12.46,Yawning
08:06:51,0.262,0.778,12.99,Yawning
08:06:51,0.285,0.709,11.44,Normal
08:06:51,0.27,0.801,11.57,Yawning
08:06:51,0.266,0.754,11.76,Yawning
08:06:51,0.272,0.745,12.07,Normal
08:06:51,0.277,0.8,12.0,Yawning
08:06:51,0.288,0.764,11.5,Yawning
08:06:52,0.286,0.752,12.28,Yawning
08:06:52,0.306,0.755,12.28,Yawning
08:06:52,0.305,0.757,12.92,Yawning
08:06:52,0.284,0.812,12.99,Yawning
08:06:52,0.279,0.76,12.99,Yawning
08:06:52,0.294,0.757,12.6,Yawning
08:06:52,0.286,0.737,13.48,Normal
08:06:52,0.284,0.795,12.99,Yawning
08:06:52,0.303,0.834,13.64,Yawning
08:06:52,0.286,0.831,13.17,Yawning
08:06:52,0.302,0.889,13.63,Yawning
08:06:52,0.275,0.839,12.17,Yawning
08:06:52,0.297,0.827,12.75,Yawning
08:06:52,0.302,0.878,13.55,Yawning
08:06:52,0.279,0.804,11.89,Yawning
08:06:52,0.294,0.805,11.96,Yawning
08:06:52,0.286,0.798,10.22,Yawning
08:06:52,0.272,0.771,11.44,Yawning
08:06:52,0.28,0.766,11.05,Yawning
08:06:52,0.296,0.844,10.52,Yawning
08:06:52,0.286,0.855,10.66,Yawning
08:06:52,0.283,0.867,10.72,Yawning
08:06:52,0.301,0.806,9.79,Yawning
08:06:52,0.294,0.824,10.12,Yawning
08:06:52,0.286,0.839,10.72,Yawning
08:06:52,0.296,0.83,10.39,Yawning
08:06:52,0.289,0.825,9.74,Yawning
08:06:52,0.271,0.828,10.85,Yawning
08:06:52,0.244,0.782,11.38,Eyes Closed
08:06:52,0.252,0.833,12.03,Yawning
08:06:53,0.256,0.801,11.58,Yawning
08:06:53,0.269,0.799,11.84,Yawning
08:06:53,0.262,0.816,12.09,Yawning
08:06:53,0.263,0.834,12.67,Yawning
08:06:53,0.26,0.779,11.84,Yawning
08:06:53,0.216,0.83,12.14,Eyes Closed
08:06:53,0.253,0.805,11.51,Yawning
08:06:53,0.251,0.819,11.96,Yawning
08:06:53,0.267,0.765,13.48,Yawning
08:06:53,0.258,0.744,14.28,Normal
08:06:53,0.269,0.801,13.14,Yawning
08:06:53,0.262,0.854,13.07,Yawning
08:06:53,0.274,0.816,12.85,Yawning
08:06:53,0.27,0.837,13.55,Yawning
08:06:53,0.247,0.81,12.35,Eyes Closed
08:06:53,0.268,0.782,12.28,Yawning
08:06:53,0.278,0.799,12.21,Yawning
08:06:53,0.252,0.801,12.75,Yawning
08:06:53,0.25,0.783,12.46,Eyes Closed
08:06:53,0.27,0.842,13.07,Yawning
08:06:53,0.251,0.786,13.22,Yawning
08:06:53,0.267,0.771,13.07,Yawning
08:06:53,0.268,0.771,13.39,Yawning
08:06:53,0.266,0.853,13.14,Yawning
08:06:53,0.25,0.858,13.3,Eyes Closed
08:06:53,0.263,0.791,12.89,Yawning
08:06:53,0.266,0.803,13.79,Yawning
08:06:53,0.279,0.826,13.39,Yawning
08:06:53,0.272,0.782,13.39,Yawning
08:06:53,0.279,0.832,13.63,Yawning
08:06:54,0.281,0.81,13.64,Yawning
08:06:54,0.284,0.839,13.3,Yawning
08:06:54,0.271,0.857,11.51,Yawning
08:06:54,0.281,0.797,13.63,Yawning
08:06:54,0.27,0.845,12.57,Yawning
08:06:54,0.281,0.802,12.31,Yawning
08:06:54,0.298,0.803,13.05,Yawning
08:06:54,0.305,0.804,12.97,Yawning
