timestamp,frame_no,EAR_L,EAR_R,EAR_mean,MAR,head_tilt,fused_score,alert
2025-10-15T14:34:52.267128,1,0.076513881370162,0.06666666666666668,0.07159027401841433,0.0,-0.732955062365157,0.03,False
2025-10-15T14:34:52.457661,2,0.08893037500931283,0.08333797581818618,0.08613417541374951,0.0,-1.0993576387756259,0.045,False
2025-10-15T14:34:52.486065,3,0.076513881370162,0.1093922250627344,0.0929530532164482,0.0,-0.6082126048261697,0.06,False
2025-10-15T14:34:52.516519,4,0.10375210417753164,0.08635418903031666,0.09505314660392415,0.0,-0.6282180204846125,0.075,False
2025-10-15T14:34:52.548047,5,0.06237610775208648,0.14488590680621913,0.10363100727915281,0.0,-0.983521919139109,0.09,False
2025-10-15T14:34:52.606727,6,0.12399159417152446,0.1259434062891991,0.12496750023036177,0.0,-1.1017061152063747,0.105,False
2025-10-15T14:34:52.628070,7,0.10615733970659962,0.16684049852352562,0.13649891911506262,0.0,-0.9730831527753202,0.12000000000000001,False
2025-10-15T14:34:52.658597,8,0.1855595505056608,0.20155644370746376,0.1935579971065623,0.0,-0.3633933060123641,0.135,False
2025-10-15T14:34:52.705388,9,0.1855595505056608,0.22741172800077136,0.20648563925321609,0.0,-0.9648903241201234,0.15000000000000002,False
2025-10-15T14:34:52.735803,10,0.19964591297103415,0.2321753443823308,0.21591062867668248,0.0,-0.2438103561040916,0.165,False
2025-10-15T14:34:52.766412,11,0.21722475509141984,0.25886349545339626,0.23804412527240804,0.0,0.2427772737668299,0.18,False
2025-10-15T14:34:52.799163,12,0.1855595505056608,0.22475645467377744,0.2051580025897191,0.0,0.12242669298009821,0.19499999999999998,False
2025-10-15T14:34:52.829060,13,0.18049705127885604,0.24081048715047584,0.21065376921466594,0.0,0.23972989608085912,0.21,False
2025-10-15T14:34:52.861971,14,0.19107578695850524,0.25651794712046916,0.2237968670394872,0.0,0.3536731592464612,0.225,False
2025-10-15T14:34:52.893337,15,0.24142865611338274,0.2807022876983124,0.26106547190584756,0.0,-0.8234965895912498,0.21,False
2025-10-15T14:34:52.925528,16,0.23550106338027926,0.24987708690612548,0.24268907514320237,0.0,-0.35440236367431804,0.196875,False
2025-10-15T14:34:52.959015,17,0.19521720236075757,0.2716072381275556,0.2334122202441566,0.0,-0.11669185395645199,0.18529411764705883,False
2025-10-15T14:34:52.991003,18,0.18722535404969293,0.242921813168513,0.21507358360910295,0.0,0.0,0.175,False
2025-10-15T14:34:53.011723,19,0.1850358062506109,0.242921813168513,0.21397880970956196,0.0,0.0,0.16578947368421051,False
2025-10-15T14:34:53.071247,20,0.22981686383984953,0.2636814308890714,0.24674914736446046,0.0,0.345151123164125,0.1575,False
2025-10-15T14:34:53.102951,21,0.2436360178477929,0.2507060738831282,0.24717104586546057,0.0,-0.22691279191877678,0.15,False
2025-10-15T14:34:53.134176,22,0.28524895269256473,0.2570379650898929,0.2711434588912288,0.0,-1.0271051347520064,0.1431818181818182,False
2025-10-15T14:34:53.166742,23,0.2330405905411325,0.24961508830135312,0.2413278394212428,0.0,0.2255727696340389,0.13695652173913042,False
2025-10-15T14:34:53.198336,24,0.23319743325275039,0.22847819119101592,0.23083781222188315,0.0,0.0,0.13125,False
2025-10-15T14:34:53.228834,25,0.23098229785100458,0.2293672247984458,0.2301747613247252,0.0,-0.9040003954248614,0.126,False
2025-10-15T14:34:53.260931,26,0.2251541947566855,0.2663348570040417,0.2457445258803636,0.0,0.22468817962452783,0.12115384615384615,False
2025-10-15T14:34:53.293409,27,0.21874689420895577,0.23025625840587569,0.22450157630741574,0.0,0.8899599472268482,0.11666666666666667,False
2025-10-15T14:34:53.328791,28,0.2382171380154893,0.28083827346452567,0.2595277057400075,0.0,0.7863632817119727,0.1125,False
2025-10-15T14:34:53.354801,29,0.2574112074118597,0.2570379650898929,0.2572245862508763,0.0,0.7787296315225838,0.10862068965517241,False
2025-10-15T14:34:53.382877,30,0.2513850099902409,0.2653508438785876,0.25836792693441424,0.0,1.3426240265377565,0.105,False
2025-10-15T14:34:53.406221,31,0.2367890129703919,0.2653508438785876,0.2510699284244897,0.0,1.8833219165141288,0.10161290322580645,False
2025-10-15T14:34:53.470857,32,0.24922453716336712,0.23098229785100458,0.24010341750718583,0.0,4.899092453787765,0.0984375,False
2025-10-15T14:34:53.503499,33,0.2168113391844601,0.29030805747238114,0.2535596983284206,0.0,5.928695546215153,0.09545454545454546,False
2025-10-15T14:34:53.535050,34,0.2558536323437888,0.29292672285262783,0.2743901775982083,0.0,7.740341158837898,0.09264705882352942,False
2025-10-15T14:34:53.566457,35,0.23176179118107212,0.27507305301531404,0.25341742209819307,0.0,9.606871329322518,0.09,False
2025-10-15T14:34:53.599275,36,0.2274533265812366,0.24840972135452902,0.2379315239678828,0.0,12.05676253383262,0.0875,False
2025-10-15T14:34:53.631728,37,0.23780606413195404,0.2636140505802754,0.25071005735611473,0.0,13.51253063578603,0.08513513513513513,False
2025-10-15T14:34:53.662168,38,0.21275133741197721,0.25110735089680947,0.23192934415439334,0.0,15.104390265467803,0.08292220796459679,False
2025-10-15T14:34:53.695343,39,0.2245111537856303,0.3154229676343439,0.2699670607099871,0.0,16.088886158194185,0.08107519908299025,False
2025-10-15T14:34:53.724697,40,0.22955791903070696,0.3154229676343439,0.2724904433325254,0.0,16.43706896644535,0.07940758634752684,False
2025-10-15T14:34:53.755221,41,0.2190632523705591,0.2756071108688457,0.24733518161970242,0.0,15.708637829015748,0.07764365444368856,False
2025-10-15T14:34:53.774851,42,0.23508845138371257,0.2581434895573061,0.24661597047050932,0.0,17.007946955407327,0.07627307861298344,False
2025-10-15T14:34:53.806571,43,0.1979522312364783,0.2842048055753607,0.24107851840591948,0.0,17.622297228668277,0.07510912265190668,False
2025-10-15T14:34:53.869984,44,0.2443660590031344,0.29156329532839576,0.2679646771657651,0.0,18.636930757706846,0.07422867230929672,False
2025-10-15T14:34:53.902588,45,0.23508845138371257,0.24379369155415972,0.23944107146893615,0.0,19.782836103120637,0.07364199872533915,False
2025-10-15T14:34:53.934798,46,0.22994041538863746,0.28739557984891717,0.25866799761877735,0.0,19.345399581086017,0.0729857377924157,False
2025-10-15T14:34:53.965595,47,0.22267897729568342,0.2972052212747262,0.25994209928520484,0.0,19.493963071571077,0.07238901210993261,False
2025-10-15T14:34:53.998475,48,0.2134863169074365,0.2581434895573061,0.2358149032323713,0.0,19.19242100555318,0.07175432873379926,False
2025-10-15T14:34:54.030285,49,0.21544461527863656,0.26844995604478267,0.24194728566170962,0.0,19.63199986681073,0.07123526077327494,False
2025-10-15T14:34:54.061891,50,0.23166495805806567,0.2756071108688457,0.2536360344634557,0.0,20.18730250644207,0.07084801605909785,False
2025-10-15T14:34:54.084616,51,0.2516658083634444,0.2705689323810317,0.26111737037223803,0.0,20.42883455047432,0.07052331663646344,False
2025-10-15T14:34:54.114177,52,0.22287057435771138,0.25029348474202634,0.23658202954986884,0.0,20.029939746317766,0.07013439511390027,False
2025-10-15T14:34:54.143493,53,0.12303110115447694,0.2192645048267573,0.1711478029906171,0.0,20.251620652721844,0.06980197646132136,False
2025-10-15T14:34:54.173865,54,0.20173927510839895,0.22960172152483851,0.21567049831661872,0.0,20.779496312380523,0.06957962436247846,False
2025-10-15T14:34:54.207533,55,0.19266517363170144,0.24216098074589762,0.21741307718879954,0.0,20.59536070713186,0.06933187859354828,False
2025-10-15T14:34:54.271336,56,0.21191320040323589,0.2255738054368325,0.2187435029200342,0.0,22.427457592933894,0.06942014104597312,False
2025-10-15T14:34:54.304329,57,0.1390617252105713,0.19488708954966635,0.16697440738011882,0.0,22.02649889074395,0.06996127872775322,False
2025-10-15T14:34:54.335391,58,0.09663297950024856,0.19692750684014854,0.14678024317019855,0.0,22.451546456003857,0.07107428193175815,False
